DIA_SEMANA;HORA;TEMPERATURA;UMIDADE;VELOCIDADE_VENTO;VISIBILIDADE;RADIACAO_SOLAR;CHUVA;NEVE;ESTACAO;FERIADO;FUNCIONAMENTO;BICICLETAS_ALUGADAS
sab;23;-8;41;2.2;2000;0;0;0;inverno;não;sim;142
dom;0;-8.1;41;2;2000;0;0;0;inverno;não;sim;175
dom;1;-8.4;40;1.6;2000;0;0;0;inverno;não;sim;146
dom;2;-8.7;40;2.8;2000;0;0;0;inverno;não;sim;132
dom;3;-9;40;3.1;2000;0;0;0;inverno;não;sim;100
dom;4;-9.5;40;1.9;2000;0;0;0;inverno;não;sim;41
dom;5;-9.7;41;3.1;2000;0;0;0;inverno;não;sim;31
dom;6;-9.9;42;2.3;2000;0;0;0;inverno;não;sim;39
dom;7;-10.2;42;2.3;2000;0;0;0;inverno;não;sim;53
dom;8;-10.7;43;0.9;2000;0;0;0;inverno;não;sim;94
dom;9;-10.5;38;1.1;1950;0.19;0;0;inverno;não;sim;122
dom;10;-8.5;31;1.5;1997;0.58;0;0;inverno;não;sim;142
dom;11;-7.2;29;1.8;1926;0.88;0;0;inverno;não;sim;189
dom;12;-4.9;25;2.6;1966;1.08;0;0;inverno;não;sim;216
dom;13;-4.5;25;3.2;1989;1.14;0;0;inverno;não;sim;223
dom;14;-3.2;26;3.1;1933;1.07;0;0;inverno;não;sim;268
dom;15;-2.5;28;2;2000;0.85;0;0;inverno;não;sim;278
dom;16;-2.7;31;2.3;2000;0.54;0;0;inverno;não;sim;256
dom;17;-3.8;35;2.4;2000;0.17;0;0;inverno;não;sim;266
dom;18;-4.7;37;1.8;2000;0.01;0;0;inverno;não;sim;204
dom;19;-5.6;39;1.1;2000;0;0;0;inverno;não;sim;157
dom;20;-6;42;0.8;2000;0;0;0;inverno;não;sim;166
dom;21;-6.5;45;0.7;2000;0;0;0;inverno;não;sim;168
dom;22;-6.6;50;0.6;1990;0;0;0;inverno;não;sim;172
dom;23;-6.9;53;0.7;2000;0;0;0;inverno;não;sim;138
seg;0;-5.9;50;0.6;2000;0;0;0;inverno;não;sim;151
seg;1;-5.3;48;0.4;1664;0;0;0;inverno;não;sim;97
seg;2;-5;65;0.4;990;0;0;0.2;inverno;não;sim;38
seg;3;-5.3;76;1;767;0;0.3;0.5;inverno;não;sim;32
seg;4;-5.4;81;0.7;270;0;0;0.7;inverno;não;sim;29
seg;5;-5.3;81;0.9;923;0;0;0.8;inverno;não;sim;27
seg;6;-5.2;85;0.9;271;0;0.4;1.3;inverno;não;sim;45
seg;7;-5;85;0.7;186;0;0;1.8;inverno;não;sim;96
seg;8;-4.6;86;1.2;508;0;0;2;inverno;não;sim;146
seg;9;-4.3;89;1;59;0;1.6;4;inverno;não;sim;52
seg;10;-3.7;87;1;541;0.03;0;4.8;inverno;não;sim;36
seg;11;-2.9;85;1.2;243;0.06;0;4.8;inverno;não;sim;44
seg;12;-1.8;83;1.2;351;0.09;1.1;5.1;inverno;não;sim;62
seg;13;-0.9;84;1.2;333;0.09;0;5;inverno;não;sim;76
seg;14;0.5;76;0.9;364;0.17;0;4.2;inverno;não;sim;116
seg;15;1.6;73;0.9;421;0.6;0;3.2;inverno;não;sim;137
seg;16;1.8;76;0.8;410;0.47;0;2.7;inverno;não;sim;181
seg;17;0.4;84;0.8;317;0.15;0;2.7;inverno;não;sim;175
seg;18;0;88;0.6;277;0;0;2.7;inverno;não;sim;281
seg;19;1.3;65;1.1;1122;0;0;2.7;inverno;não;sim;198
seg;20;3.3;65;3.2;1172;0;0;2.7;inverno;não;sim;165
seg;21;2.8;73;2.4;831;0;0;2.6;inverno;não;sim;148
seg;22;1.5;82;2.4;537;0;0;2.6;inverno;não;sim;160
seg;23;0.1;81;2.9;551;0;0;2.6;inverno;não;sim;128
ter;0;-1;73;2.3;881;0;0;2.6;inverno;não;sim;122
ter;1;-2;72;0.8;979;0;0;2.6;inverno;não;sim;122
ter;2;-2.7;72;0.9;990;0;0;2.6;inverno;não;sim;93
ter;3;-2.8;58;1.6;1315;0;0;2.6;inverno;não;sim;55
ter;4;-2.9;59;1.8;1286;0;0;2.6;inverno;não;sim;39
ter;5;-3.9;66;0.7;1209;0;0;2.6;inverno;não;sim;55
ter;6;-4.3;70;1.6;1169;0;0;2.6;inverno;não;sim;78
ter;7;-4.4;64;2.8;1367;0;0;2.6;inverno;não;sim;165
ter;8;-5.2;58;2.2;1594;0;0;2.5;inverno;não;sim;390
ter;9;-5.3;48;2.6;1810;0.18;0;2.5;inverno;não;sim;199
ter;10;-4.6;41;2.8;1815;0.57;0;2.5;inverno;não;sim;151
ter;11;-3.5;35;2.2;1742;0.87;0;2.5;inverno;não;sim;174
ter;12;-2.5;31;2.6;1778;1.08;0;2.3;inverno;não;sim;191
ter;13;-2.2;25;3.2;1970;1.17;0;2.2;inverno;não;sim;189
ter;14;-2.2;23;3.7;1971;1.09;0;2.2;inverno;não;sim;178
ter;15;-1.3;26;3;2000;0.91;0;2.1;inverno;não;sim;195
ter;16;-1.8;31;3.1;1993;0.56;0;2;inverno;não;sim;211
ter;17;-2.7;35;1.8;2000;0.18;0;2;inverno;não;sim;256
ter;18;-3.8;42;3.3;2000;0;0;2;inverno;não;sim;384
ter;19;-4.5;51;2;2000;0;0;2;inverno;não;sim;276
ter;20;-4.9;55;2;2000;0;0;2;inverno;não;sim;225
ter;21;-5;57;1.9;2000;0;0;2;inverno;não;sim;224
ter;22;-5.5;56;1.5;2000;0;0;2;inverno;não;sim;213
ter;23;-5.8;57;1.7;2000;0;0;2;inverno;não;sim;149
qua;0;-6.5;63;1.5;1666;0;0;2;inverno;não;sim;142
qua;1;-7.3;67;1.1;1593;0;0;2;inverno;não;sim;172
qua;2;-7.8;68;0.9;1642;0;0;2;inverno;não;sim;108
qua;3;-8.1;70;1.3;1557;0;0;2;inverno;não;sim;71
qua;4;-8.5;73;1;1723;0;0;2;inverno;não;sim;38
qua;5;-8.3;67;0.9;1566;0;0;2;inverno;não;sim;56
qua;6;-8.2;66;0.9;1718;0;0;2;inverno;não;sim;97
qua;7;-8.1;67;0.9;1737;0;0;2;inverno;não;sim;213
qua;8;-7.8;65;1.1;1738;0;0;2;inverno;não;sim;466
qua;9;-6.7;62;1.1;1749;0.09;0;2;inverno;não;sim;239
qua;10;-5.4;56;1.1;1751;0.28;0;2;inverno;não;sim;162
qua;11;-4.2;51;1.1;1772;0.4;0;1.9;inverno;não;sim;204
qua;12;-3.2;49;1.3;1723;0.53;0;1.9;inverno;não;sim;209
qua;13;-1.3;43;1;1777;0.8;0;1.7;inverno;não;sim;228
qua;14;-0.5;44;1;1793;0.71;0;1.7;inverno;não;sim;243
qua;15;-0.2;45;1;1852;0.41;0;1.6;inverno;não;sim;240
qua;16;-0.5;48;1.1;1722;0.12;0;1.6;inverno;não;sim;225
qua;17;-0.9;70;1.1;299;0.02;0;2.2;inverno;não;sim;237
qua;18;-1.4;79;1.6;702;0;0.1;2.2;inverno;não;sim;329
qua;19;-1.5;81;1.8;751;0;0;2.2;inverno;não;sim;190
qua;20;-1.9;86;0.9;700;0;0;2.4;inverno;não;sim;165
qua;21;-2;83;1.2;904;0;0.1;2.4;inverno;não;sim;197
qua;22;-1.6;82;0.4;929;0;0;2.3;inverno;não;sim;184
qua;23;-1.1;87;1.4;349;0;0;2.2;inverno;não;sim;153
qui;0;-1.3;90;2;259;0;0;2.2;inverno;não;sim;166
qui;1;-1.8;90;1.6;263;0;0;2.2;inverno;não;sim;189
qui;2;-2.2;88;1.4;348;0;0;2.2;inverno;não;sim;132
qui;3;-2.9;89;1.3;288;0;0;2.2;inverno;não;sim;79
qui;4;-3.6;91;1.2;241;0;0;2.2;inverno;não;sim;58
qui;5;-4.3;91;1.5;233;0;0;2.2;inverno;não;sim;49
qui;6;-4.8;91;1.1;266;0;0;2.2;inverno;não;sim;84
qui;7;-5.3;90;1.1;311;0;0;2.2;inverno;não;sim;178
qui;8;-5.6;89;0.9;371;0;0;2.2;inverno;não;sim;423
qui;9;-5.3;88;0.4;463;0.21;0;2.2;inverno;não;sim;265
qui;10;-3;71;0.7;608;0.67;0;2.1;inverno;não;sim;169
qui;11;-0.7;62;0.7;519;0.77;0;2;inverno;não;sim;243
qui;12;1.9;40;2;1835;1.04;0;1.9;inverno;não;sim;290
qui;13;3.2;42;1.8;1349;1.08;0;1.8;inverno;não;sim;285
qui;14;4.3;47;2.3;953;0.96;0;1.6;inverno;não;sim;255
qui;15;4.4;46;1.4;1113;0.78;0;1;inverno;não;sim;316
qui;16;4.1;51;1.8;1112;0.48;0;0.9;inverno;não;sim;301
qui;17;2.9;60;1.3;1193;0.16;0;0.8;inverno;não;sim;366
qui;18;1.7;64;1.3;1140;0;0;0.8;inverno;não;sim;531
qui;19;0.8;71;0.9;923;0;0;0.8;inverno;não;sim;355
qui;20;0.2;72;0.7;990;0;0;0.8;inverno;não;sim;288
qui;21;-0.4;74;0.6;1065;0;0;0.8;inverno;não;sim;248
qui;22;-1.1;78;0.6;865;0;0;0.8;inverno;não;sim;252
qui;23;-1.5;79;0.6;821;0;0;0.8;inverno;não;sim;212
sex;0;-1.7;79;0.5;794;0;0;0.8;inverno;sim;sim;196
sex;1;-1.6;79;0.6;784;0;0;0.8;inverno;sim;sim;250
sex;2;-1.1;79;0.7;736;0;0;0.8;inverno;sim;sim;161
sex;3;-0.6;76;0.5;789;0;0;0.7;inverno;sim;sim;99
sex;4;-0.3;76;0.9;760;0;0;0.7;inverno;sim;sim;64
sex;5;-0.2;73;0.8;880;0;0;0.7;inverno;sim;sim;76
sex;6;-0.1;71;0.8;895;0;0;0.7;inverno;sim;sim;114
sex;7;-0.3;72;0.7;919;0;0;0.7;inverno;sim;sim;283
sex;8;-0.4;69;0.5;904;0;0;0.7;inverno;sim;sim;544
sex;9;0.3;67;0.7;897;0.03;0;0.6;inverno;sim;sim;298
sex;10;1.4;64;1;897;0.25;0;0.5;inverno;sim;sim;248
sex;11;3.1;57;0.8;804;0.63;0;0;inverno;sim;sim;278
sex;12;4.5;56;0.8;836;0.71;0;0;inverno;sim;sim;301
sex;13;5.4;55;1.2;820;0.66;0;0;inverno;sim;sim;320
sex;14;5.9;55;0.6;779;0.48;0;0;inverno;sim;sim;326
sex;15;6.5;55;0.9;801;0.38;0;0;inverno;sim;sim;386
sex;16;6;58;0.7;732;0.19;0;0;inverno;sim;sim;416
sex;17;5.4;61;1.3;691;0.08;0;0;inverno;sim;sim;477
sex;18;4.9;63;0.6;677;0;0;0;inverno;sim;sim;671
sex;19;5.2;64;0.7;691;0;0;0;inverno;sim;sim;481
sex;20;5.9;67;1.3;779;0;0;0;inverno;sim;sim;323
sex;21;6.1;70;2.2;763;0;0;0;inverno;sim;sim;309
sex;22;6.1;70;2.7;806;0;0;0;inverno;sim;sim;314
sex;23;5.8;74;2.5;832;0;0;0;inverno;sim;sim;249
sab;0;5.8;75;1.9;788;0;0;0;inverno;não;sim;282
sab;1;5.7;75;1.7;706;0;0;0;inverno;não;sim;337
sab;2;5.6;76;1.6;641;0;0;0;inverno;não;sim;312
sab;3;5.4;77;1.6;583;0;0;0;inverno;não;sim;230
sab;4;5.3;79;0.9;506;0;0;0;inverno;não;sim;120
sab;5;5;81;1.2;425;0;0;0;inverno;não;sim;59
sab;6;5.1;81;1.3;375;0;0;0;inverno;não;sim;63
sab;7;5.1;82;0.7;334;0;0;0;inverno;não;sim;99
sab;8;5.1;83;0.9;297;0;0;0;inverno;não;sim;188
sab;9;5.2;84;0.7;226;0.03;0;0;inverno;não;sim;239
sab;10;5.4;82;1.2;215;0.13;0;0;inverno;não;sim;235
sab;11;5.7;81;1.1;192;0.18;0;0;inverno;não;sim;282
sab;12;7;72;1.9;246;0.64;0;0;inverno;não;sim;325
sab;13;7.7;68;1;249;0.58;0;0;inverno;não;sim;423
sab;14;8.6;63;1.6;263;0.72;0;0;inverno;não;sim;405
sab;15;8.6;64;1.5;269;0.57;0;0;inverno;não;sim;443
sab;16;8.2;64;1;281;0.32;0;0;inverno;não;sim;473
sab;17;7.7;67;0.9;264;0.11;0;0;inverno;não;sim;453
sab;18;6.6;73;0.4;229;0;0;0;inverno;não;sim;340
sab;19;6;76;1.1;219;0;0;0;inverno;não;sim;260
sab;20;5.9;75;1.5;222;0;0;0;inverno;não;sim;258
sab;21;5.6;77;0.9;212;0;0;0;inverno;não;sim;279
sab;22;5.3;79;0.6;200;0;0;0;inverno;não;sim;282
sab;23;5.5;80;0.6;185;0;0;0;inverno;não;sim;237
dom;0;5.6;78;0.6;196;0;0;0;inverno;sim;sim;266
dom;1;5.6;78;0.5;197;0;0;0;inverno;sim;sim;251
dom;2;5.4;80;0.9;190;0;0;0;inverno;sim;sim;196
dom;3;5.2;82;0.8;190;0;0;0;inverno;sim;sim;149
dom;4;5.2;82;0.7;189;0;0;0;inverno;sim;sim;79
dom;5;5.1;82;0.6;185;0;0;0;inverno;sim;sim;44
dom;6;4.9;84;1.3;159;0;0.1;0;inverno;sim;sim;12
dom;7;4.7;89;1.1;100;0;0;0;inverno;sim;sim;3
dom;8;4.6;91;1.7;95;0;0;0;inverno;sim;sim;4
dom;9;4.6;94;0.9;90;0;6.4;0;inverno;sim;sim;3
dom;10;4.8;96;0.6;87;0.04;0;0;inverno;sim;sim;4
dom;11;4.6;95;0.8;156;0.05;0;0;inverno;sim;sim;9
dom;12;4.1;91;0.8;404;0.07;9.5;0;inverno;sim;sim;4
dom;13;3.7;90;0.7;744;0.15;0;0;inverno;sim;sim;7
dom;14;3.3;90;2.5;561;0.19;0;0;inverno;sim;sim;28
dom;15;2.9;90;2;380;0.08;3.5;0;inverno;sim;sim;38
dom;16;2.3;91;3.3;270;0.07;0;0;inverno;sim;sim;54
dom;17;2.2;86;2.6;605;0.04;0;0;inverno;sim;sim;104
dom;18;1.9;82;4.3;699;0.01;0.5;0;inverno;sim;sim;128
dom;19;1.1;68;4.4;695;0;0;0;inverno;sim;sim;132
dom;20;0.6;67;3.3;506;0;0;0;inverno;sim;sim;116
dom;21;0.4;69;3.5;477;0;0;0;inverno;sim;sim;145
dom;22;0.2;69;2.7;565;0;0;0;inverno;sim;sim;110
dom;23;0;63;3.2;884;0;0;0;inverno;sim;sim;128
seg;0;-0.6;64;2.4;1010;0;0;0;inverno;sim;sim;160
seg;1;-1.2;57;4.3;1429;0;0;0;inverno;sim;sim;132
seg;2;-1.8;53;4.1;1825;0;0;0;inverno;sim;sim;115
seg;3;-2.3;52;3.4;1947;0;0;0;inverno;sim;sim;100
seg;4;-3;51;3.2;2000;0;0;0;inverno;sim;sim;72
seg;5;-3.7;51;2.6;2000;0;0;0;inverno;sim;sim;32
seg;6;-4.1;50;3;2000;0;0;0;inverno;sim;sim;59
seg;7;-4.6;46;2.8;2000;0;0;0;inverno;sim;sim;61
seg;8;-4.9;44;3;2000;0;0;0;inverno;sim;sim;94
seg;9;-4.6;40;3.5;2000;0.18;0;0;inverno;sim;sim;107
seg;10;-3.7;35;3.7;1937;0.57;0;0;inverno;sim;sim;133
seg;11;-2.8;35;2.9;1984;0.87;0;0;inverno;sim;sim;179
seg;12;-1.6;33;2.5;1874;1.18;0;0;inverno;sim;sim;221
seg;13;-1.5;33;3.8;2000;1.18;0;0;inverno;sim;sim;244
seg;14;-0.4;31;2;2000;1.1;0;0;inverno;sim;sim;274
seg;15;0.4;28;2.5;2000;0.9;0;0;inverno;sim;sim;319
seg;16;0.4;27;2;2000;0.58;0;0;inverno;sim;sim;272
seg;17;-0.7;29;2;2000;0.21;0;0;inverno;sim;sim;260
seg;18;-1.6;33;2;2000;0;0;0;inverno;sim;sim;237
seg;19;-1.8;41;2.1;2000;0;0;0;inverno;sim;sim;184
seg;20;-2.1;49;1.7;2000;0;0;0;inverno;sim;sim;181
seg;21;-1.7;51;1.7;2000;0;0;0;inverno;sim;sim;185
seg;22;-1.3;53;1.7;2000;0;0;0;inverno;sim;sim;176
seg;23;-1;55;1.9;2000;0;0;0;inverno;sim;sim;169
ter;0;-1.4;58;1;1880;0;0;0;inverno;não;sim;178
ter;1;-1.5;62;1.3;2000;0;0;0;inverno;não;sim;127
ter;2;-2.1;69;1;1995;0;0;0;inverno;não;sim;85
ter;3;-2.6;70;1;1992;0;0;0;inverno;não;sim;72
ter;4;-2.6;72;1.4;1929;0;0;0;inverno;não;sim;49
ter;5;-2.9;77;0.8;1833;0;0;0;inverno;não;sim;65
ter;6;-2.8;73;0.7;1906;0;0;0;inverno;não;sim;120
ter;7;-2.9;73;1.9;1911;0;0;0;inverno;não;sim;296
ter;8;-2.7;68;2.2;1919;0;0;0;inverno;não;sim;578
ter;9;-2.8;52;2.9;1895;0.16;0;0;inverno;não;sim;293
ter;10;-2.2;36;4.1;1930;0.53;0;0;inverno;não;sim;180
ter;11;-2.1;28;4.9;1887;0.87;0;0;inverno;não;sim;250
ter;12;-1.3;23;4;2000;1.09;0;0;inverno;não;sim;262
ter;13;-2;15;4.7;1970;1.18;0;0;inverno;não;sim;262
ter;14;-1.6;20;4.3;2000;1.11;0;0;inverno;não;sim;271
ter;15;-1.9;17;5;2000;0.93;0;0;inverno;não;sim;246
ter;16;-1.9;17;3.3;2000;0.61;0;0;inverno;não;sim;282
ter;17;-3.6;20;3.7;2000;0.23;0;0;inverno;não;sim;350
ter;18;-4.7;23;3.4;2000;0.01;0;0;inverno;não;sim;481
ter;19;-5.4;27;3;2000;0;0;0;inverno;não;sim;317
ter;20;-6.1;32;4.7;2000;0;0;0;inverno;não;sim;252
ter;21;-6.6;39;3.2;2000;0;0;0;inverno;não;sim;220
ter;22;-7.2;38;3.1;2000;0;0;0;inverno;não;sim;213
ter;23;-7.5;37;3.1;2000;0;0;0;inverno;não;sim;156
qua;0;-7.9;37;2.2;2000;0;0;0;inverno;não;sim;133
qua;1;-8.2;39;1.8;2000;0;0;0;inverno;não;sim;142
qua;2;-8.6;37;1.5;2000;0;0;0;inverno;não;sim;93
qua;3;-9.1;37;1;2000;0;0;0;inverno;não;sim;81
qua;4;-9.1;33;2.3;2000;0;0;0;inverno;não;sim;55
qua;5;-9.4;36;1.9;2000;0;0;0;inverno;não;sim;66
qua;6;-9.8;37;1.7;2000;0;0;0;inverno;não;sim;105
qua;7;-10.1;38;2.3;2000;0;0;0;inverno;não;sim;262
qua;8;-10.2;35;1.8;2000;0;0;0;inverno;não;sim;502
qua;9;-9.8;33;2;1997;0.17;0;0;inverno;não;sim;279
qua;10;-8.5;29;2.4;1992;0.56;0;0;inverno;não;sim;146
qua;11;-6.8;28;2.1;1986;0.88;0;0;inverno;não;sim;213
qua;12;-5.5;21;2.1;1941;1.08;0;0;inverno;não;sim;230
qua;13;-4.7;18;3.7;2000;1.16;0;0;inverno;não;sim;258
qua;14;-4;18;2.4;2000;1.09;0;0;inverno;não;sim;231
qua;15;-3.1;16;2.2;2000;0.9;0;0;inverno;não;sim;228
qua;16;-3.2;23;2.7;2000;0.57;0;0;inverno;não;sim;269
qua;17;-4.2;26;2.2;2000;0.2;0;0;inverno;não;sim;314
qua;18;-5.2;32;2.2;2000;0;0;0;inverno;não;sim;466
qua;19;-5.5;31;2.1;2000;0;0;0;inverno;não;sim;315
qua;20;-5.9;34;0.9;2000;0;0;0;inverno;não;sim;262
qua;21;-6.4;34;1.2;2000;0;0;0;inverno;não;sim;242
qua;22;-6.4;36;1.3;2000;0;0;0;inverno;não;sim;243
qua;23;-6.3;39;0.9;2000;0;0;0;inverno;não;sim;216
qui;0;-6.5;41;1.7;2000;0;0;0;inverno;não;sim;164
qui;1;-6.6;39;1.4;2000;0;0;0;inverno;não;sim;169
qui;2;-6.6;34;1.8;2000;0;0;0;inverno;não;sim;163
qui;3;-6;32;2.5;2000;0;0;0;inverno;não;sim;86
qui;4;-5.8;32;1.6;2000;0;0;0;inverno;não;sim;50
qui;5;-5.7;28;1.2;2000;0;0;0;inverno;não;sim;61
qui;6;-5.5;24;0.5;2000;0;0;0;inverno;não;sim;103
qui;7;-5;31;0.5;2000;0;0;0;inverno;não;sim;257
qui;8;-4.7;30;0.6;2000;0;0;0;inverno;não;sim;554
qui;9;-4.3;38;0.7;1877;0.04;0;0;inverno;não;sim;326
qui;10;-3.4;33;1.3;1863;0.33;0;0;inverno;não;sim;225
qui;11;-2.1;34;1;1868;0.65;0;0;inverno;não;sim;288
qui;12;-0.8;38;1;1686;0.75;0;0;inverno;não;sim;286
qui;13;0.8;46;1.4;1598;0.8;0;0;inverno;não;sim;301
qui;14;0.8;55;1.8;1132;0.59;0;0;inverno;não;sim;311
qui;15;0.4;57;2.4;1179;0.36;0;0;inverno;não;sim;303
qui;16;0.3;57;2.3;1204;0.19;0;0;inverno;não;sim;390
qui;17;0.2;58;2;1159;0.08;0;0;inverno;não;sim;407
qui;18;-0.6;62;1.6;1129;0;0;0;inverno;não;sim;552
qui;19;-0.4;62;0.9;1103;0;0;0;inverno;não;sim;402
qui;20;-0.3;62;1.3;1040;0;0;0;inverno;não;sim;319
qui;21;-0.2;62;0.6;986;0;0;0;inverno;não;sim;332
qui;22;0;63;1.3;968;0;0;0;inverno;não;sim;285
qui;23;0.1;63;1.1;1003;0;0;0;inverno;não;sim;260
sex;0;0.2;63;0.7;925;0;0;0;inverno;não;sim;233
sex;1;0.3;63;0.7;760;0;0;0;inverno;não;sim;269
sex;2;0.5;63;1;691;0;0;0;inverno;não;sim;210
sex;3;0.6;64;0.4;731;0;0;0;inverno;não;sim;135
sex;4;0.6;65;0.4;712;0;0;0;inverno;não;sim;85
sex;5;0.7;66;0.7;687;0;0;0;inverno;não;sim;67
sex;6;0.8;68;0.6;673;0;0;0;inverno;não;sim;128
sex;7;0.9;67;0.6;658;0;0;0;inverno;não;sim;289
sex;8;1;68;0.6;624;0;0;0;inverno;não;sim;636
sex;9;1.2;67;0.2;591;0.06;0;0;inverno;não;sim;353
sex;10;1.9;65;0.3;562;0.17;0;0;inverno;não;sim;252
sex;11;3.1;62;1.1;517;0.29;0;0;inverno;não;sim;317
sex;12;4.3;62;1.6;472;0.52;0;0;inverno;não;sim;363
sex;13;5.2;58;2.5;435;0.81;0;0;inverno;não;sim;370
sex;14;5.7;54;3.5;418;0.83;0;0;inverno;não;sim;419
sex;15;5.7;53;2.7;408;0.65;0;0;inverno;não;sim;426
sex;16;5.4;56;2.2;396;0.39;0;0;inverno;não;sim;504
sex;17;4.5;59;1.6;384;0.14;0;0;inverno;não;sim;534
sex;18;3.6;62;1.4;389;0.01;0;0;inverno;não;sim;574
sex;19;2.7;68;1.2;348;0;0;0;inverno;não;sim;395
sex;20;1.7;73;0.5;332;0;0;0;inverno;não;sim;292
sex;21;1;77;1.5;297;0;0;0;inverno;não;sim;282
sex;22;0.8;77;1.4;293;0;0;0;inverno;não;sim;294
sex;23;0.3;80;0.8;264;0;0;0;inverno;não;sim;236
sab;0;-0.4;83;1.2;247;0;0;0;inverno;não;sim;240
sab;1;-0.5;83;0.7;244;0;0;0;inverno;não;sim;234
sab;2;-0.9;84;0.6;230;0;0;0;inverno;não;sim;192
sab;3;-1.1;83;0.8;237;0;0;0;inverno;não;sim;127
sab;4;-1.1;83;0.7;242;0;0;0;inverno;não;sim;86
sab;5;-1.2;81;0.8;258;0;0;0;inverno;não;sim;52
sab;6;-1.1;81;1;253;0;0;0;inverno;não;sim;62
sab;7;-0.7;79;0.7;259;0;0;0;inverno;não;sim;88
sab;8;-0.4;78;0.5;249;0;0;0;inverno;não;sim;162
sab;9;0.2;76;1.3;249;0.03;0;0;inverno;não;sim;224
sab;10;0.8;73;0.5;248;0.15;0;0;inverno;não;sim;208
sab;11;2;69;1;257;0.32;0;0;inverno;não;sim;237
sab;12;3.2;64;0.8;258;0.47;0;0;inverno;não;sim;274
sab;13;4;62;1;256;0.51;0;0;inverno;não;sim;333
sab;14;4.3;60;1.2;272;0.4;0;0;inverno;não;sim;356
sab;15;4.3;61;0.7;274;0.23;0;0;inverno;não;sim;337
sab;16;4.1;63;0.7;263;0.13;0;0;inverno;não;sim;345
sab;17;3.8;64;0.9;250;0.01;0;0;inverno;não;sim;183
sab;18;3;84;1.7;137;0;0.3;0;inverno;não;sim;45
sab;19;2.3;89;0.6;96;0;0;0;inverno;não;sim;40
sab;20;1.9;90;0.9;88;0;0;0;inverno;não;sim;66
sab;21;1.8;92;1.1;109;0;0.2;0;inverno;não;sim;64
sab;22;1.8;92;1.2;94;0;0;0;inverno;não;sim;30
sab;23;1.4;92;1.9;73;0;0;0;inverno;não;sim;42
dom;0;0.9;95;1.8;63;0;0.2;0.2;inverno;sim;sim;43
dom;1;0.5;95;2.1;79;0;0;0.6;inverno;sim;sim;43
dom;2;0.4;95;1.7;110;0;0;1.2;inverno;sim;sim;65
dom;3;0.3;91;2;172;0;1;1.2;inverno;sim;sim;65
dom;4;-0.2;87;3.5;246;0;0;1.2;inverno;sim;sim;32
dom;5;-0.8;85;2.8;329;0;0;1.2;inverno;sim;sim;22
dom;6;-1.3;84;2.4;425;0;0;1.2;inverno;sim;sim;25
dom;7;-1.8;86;1.7;367;0;0;1.2;inverno;sim;sim;39
dom;8;-2.1;86;1.4;354;0;0;1.2;inverno;sim;sim;84
dom;9;-1.9;82;1.6;410;0.15;0;1.2;inverno;sim;sim;103
dom;10;-0.5;73;1.7;609;0.53;0;1.1;inverno;sim;sim;110
dom;11;0.8;62;2.8;801;0.88;0;1.1;inverno;sim;sim;142
dom;12;1.4;47;4.5;1388;1.1;0;1;inverno;sim;sim;209
dom;13;2.5;36;3.7;1578;1.15;0;0.7;inverno;sim;sim;267
dom;14;3;28;3.8;1956;1.1;0;0;inverno;sim;sim;262
dom;15;3.1;25;3.9;2000;0.9;0;0;inverno;sim;sim;300
dom;16;2.7;26;2.7;2000;0.59;0;0;inverno;sim;sim;272
dom;17;1.7;30;2.9;2000;0.22;0;0;inverno;sim;sim;240
dom;18;0.7;31;2.3;2000;0.01;0;0;inverno;sim;sim;215
dom;19;0;31;2.2;2000;0;0;0;inverno;sim;sim;163
dom;20;-1;32;0.9;2000;0;0;0;inverno;sim;sim;161
dom;21;-1.6;35;1;2000;0;0;0;inverno;sim;sim;179
dom;22;-2.1;36;1.7;2000;0;0;0;inverno;sim;sim;155
dom;23;-2.6;40;0.6;2000;0;0;0;inverno;sim;sim;227
seg;0;-3.2;40;0.5;1358;0;0;0;inverno;sim;sim;206
seg;1;-3.3;41;0.7;2000;0;0;0;inverno;sim;sim;230
seg;2;-3.7;42;0.9;2000;0;0;0;inverno;sim;sim;178
seg;3;-4;44;1;2000;0;0;0;inverno;sim;sim;119
seg;4;-4.2;53;1.1;1994;0;0;0;inverno;sim;sim;62
seg;5;-4.4;54;0.8;1786;0;0;0;inverno;sim;sim;61
seg;6;-4.5;51;1.1;2000;0;0;0;inverno;sim;sim;65
seg;7;-4.7;56;1.1;2000;0;0;0;inverno;sim;sim;81
seg;8;-5;55;1;2000;0;0;0;inverno;sim;sim;89
seg;9;-4.3;39;0.7;1973;0.15;0;0;inverno;sim;sim;121
seg;10;-1.6;32;0.8;1766;0.53;0;0;inverno;sim;sim;139
seg;11;0.1;27;2.2;1874;0.84;0;0;inverno;sim;sim;169
seg;12;1.5;20;2.8;1992;1.03;0;0;inverno;sim;sim;225
seg;13;2.4;22;2.3;1921;1.1;0;0;inverno;sim;sim;248
seg;14;3.7;24;2.1;1906;1.01;0;0;inverno;sim;sim;298
seg;15;3;27;2.9;1715;0.78;0;0;inverno;sim;sim;344
seg;16;3;28;2.5;1864;0.51;0;0;inverno;sim;sim;310
seg;17;1.8;33;3.3;1913;0.18;0;0;inverno;sim;sim;271
seg;18;0.8;34;1.9;1887;0.01;0;0;inverno;sim;sim;218
seg;19;-0.1;39;1.3;1911;0;0;0;inverno;sim;sim;125
